YEAR,MO,DY,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,WS2M,CLRSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,CLRSKY_SFC_PAR_TOT,WS10M_MAX,WS10M_MIN,ALLSKY_KT,T2M_RANGE,WS10M,TS,WSC
2020,9,15,1.87,5.47,1.58,6.26,21.04,29.28,15.19,61.77,0.07,89.9,2.7,4.08,2.32,0.59,14.09,3.09,22.08,2.27
2020,9,16,2.16,6.37,1.14,6.47,21.64,30.78,13.83,58.17,0.01,89.71,2.81,3.72,0.41,0.69,16.95,2.15,22.05,1.53
2020,9,17,2.33,6.49,1.14,6.74,22.73,32.14,13.8,49.57,0.0,89.49,2.96,3.5,1.27,0.7,18.34,2.41,23.1,1.8
2020,9,18,2.0,5.37,1.33,6.52,23.97,33.21,14.77,53.16,0.0,89.35,2.89,4.55,1.72,0.58,18.44,2.85,24.59,2.15
2020,9,19,0.88,3.3,1.49,4.72,25.64,33.74,20.01,43.13,1.01,89.33,1.89,5.1,0.53,0.35,13.73,2.75,25.27,1.85
2020,9,20,0.28,0.83,0.92,4.18,21.83,29.14,17.76,69.2,5.1,89.52,1.63,2.86,0.74,0.09,11.38,1.72,22.27,1.21
2020,9,21,0.75,2.03,1.3,5.59,17.98,21.82,14.6,87.69,16.04,89.6,2.41,4.28,1.5,0.21,7.22,2.57,18.12,1.8
2020,9,22,0.86,1.82,1.86,6.39,15.81,20.55,13.3,84.92,14.09,89.83,2.85,5.85,1.87,0.19,7.25,3.7,16.13,2.52
2020,9,23,1.52,3.66,1.72,6.54,16.25,21.64,12.73,78.57,0.37,90.09,2.9,4.63,1.84,0.38,8.91,3.34,16.65,2.37
2020,9,24,2.69,6.76,0.97,7.19,19.43,28.26,11.41,70.38,0.02,89.94,3.2,3.89,0.34,0.7,16.85,1.99,20.07,1.61
2020,9,25,2.54,6.35,0.95,7.18,21.32,29.49,13.86,67.77,0.03,89.72,3.22,2.61,0.49,0.66,15.63,1.91,21.85,1.45
2020,9,26,2.6,6.83,1.22,7.14,21.61,30.29,13.58,65.51,0.05,89.44,3.2,3.76,1.6,0.7,16.71,2.64,22.13,2.06
2020,9,27,2.79,7.07,1.18,7.44,23.28,33.34,14.44,55.48,0.01,89.31,3.3,4.37,1.72,0.72,18.9,2.8,23.73,2.31
2020,9,28,2.49,6.15,1.21,7.26,24.38,34.18,15.71,52.82,0.02,89.36,3.25,4.55,0.17,0.63,18.47,2.64,24.77,2.16
2020,9,29,2.42,6.28,1.16,6.9,24.48,33.84,17.7,63.41,1.1,89.58,3.06,3.8,0.52,0.64,16.14,2.28,25.31,1.86
2020,9,30,2.57,6.75,0.9,7.04,25.14,34.68,16.91,64.66,5.07,89.6,3.13,2.69,0.04,0.68,17.77,1.91,25.79,1.54
2020,10,1,2.62,6.66,0.8,7.04,26.15,34.39,18.44,56.4,1.64,89.44,3.16,2.75,0.32,0.67,15.95,1.72,26.06,1.33
2020,10,2,2.64,6.89,0.82,7.07,26.96,35.84,18.58,50.1,0.02,89.38,3.17,3.52,0.56,0.69,17.26,1.85,26.88,1.37
2020,10,3,2.01,5.49,1.11,6.79,26.99,36.46,20.61,54.1,0.86,89.47,3.0,4.39,0.38,0.55,15.85,2.29,27.43,1.66
2020,10,4,1.97,5.38,1.58,6.53,24.2,33.11,18.51,66.87,0.86,89.61,2.89,4.61,0.34,0.53,14.6,2.97,25.3,1.97
2020,10,5,2.45,6.59,1.27,6.87,24.88,34.29,16.23,62.77,0.17,89.49,3.05,3.63,1.32,0.65,18.06,2.51,25.68,1.79
2020,10,6,2.37,6.22,1.26,6.95,26.65,35.13,19.48,55.73,1.51,89.43,3.08,4.51,1.37,0.61,15.65,2.63,27.15,2.15
2020,10,7,2.17,5.5,1.26,6.6,26.4,35.12,19.82,59.52,2.55,89.54,2.91,4.35,1.03,0.54,15.3,2.53,26.66,1.93
2020,10,8,1.32,3.14,1.29,6.54,26.41,34.74,19.44,58.08,0.67,89.36,2.84,4.5,1.55,0.31,15.3,2.67,27.09,2.17
2020,10,9,0.84,2.15,1.65,5.93,24.25,30.93,19.61,68.19,9.07,89.15,2.56,5.73,1.03,0.21,11.32,3.22,24.61,2.43
2020,10,10,1.64,4.22,1.66,6.55,22.39,31.93,15.34,60.71,0.65,89.18,2.82,4.6,0.68,0.41,16.59,3.32,23.19,2.3
2020,10,11,2.48,6.83,1.35,7.23,19.09,27.78,12.43,69.03,0.63,89.53,3.11,4.5,0.31,0.66,15.35,2.62,20.22,1.77
2020,10,12,2.45,5.98,1.3,7.46,20.51,30.23,12.16,68.6,0.51,89.54,3.27,3.14,0.55,0.57,18.07,2.47,21.45,1.78
2020,10,13,2.32,5.91,1.19,7.47,22.23,30.31,15.64,72.27,1.22,89.44,3.28,3.56,1.61,0.57,14.67,2.5,23.03,1.95
2020,10,14,1.96,5.09,1.3,6.71,23.27,30.83,17.54,73.48,1.95,89.37,2.94,4.95,0.56,0.48,13.29,2.71,23.7,2.18
2020,10,15,0.87,2.22,0.99,6.37,21.4,27.24,16.72,78.61,5.24,89.57,2.76,3.42,0.28,0.21,10.52,2.08,21.9,1.56
2020,10,16,0.97,2.29,1.44,6.82,18.31,25.34,14.17,74.63,0.99,89.74,3.02,3.82,1.8,0.22,11.17,2.8,19.11,1.82
2020,10,17,1.55,4.1,1.43,7.36,17.65,23.54,13.16,77.29,2.3,89.69,3.25,3.68,1.85,0.39,10.38,2.65,18.35,1.79
2020,10,18,1.94,5.29,1.31,7.47,18.59,25.33,12.69,73.71,0.74,89.53,3.34,3.63,1.21,0.5,12.64,2.52,19.39,1.81
2020,10,19,1.71,4.2,1.22,7.47,19.13,25.14,14.37,76.15,0.11,89.56,3.34,3.74,1.04,0.39,10.77,2.32,19.8,1.69
2020,10,20,1.6,3.99,0.93,7.36,19.59,25.44,15.61,78.88,3.09,89.61,3.3,3.1,0.85,0.37,9.83,1.94,20.28,1.39
2020,10,21,2.48,6.64,0.86,7.7,19.48,24.59,15.69,79.95,1.92,89.68,3.5,3.45,0.6,0.62,8.9,1.72,20.01,1.32
2020,10,22,2.4,6.34,1.78,7.83,20.35,28.07,15.37,72.73,0.91,89.68,3.52,4.27,2.33,0.59,12.7,3.44,21.06,2.33
2020,10,23,2.63,6.6,1.41,7.99,20.32,28.66,13.78,66.34,0.73,89.58,3.61,4.04,1.63,0.61,14.88,2.76,21.12,2.04
2020,10,24,1.15,2.29,1.32,7.72,17.98,22.03,14.38,83.56,2.25,89.34,3.52,3.6,2.04,0.21,7.65,2.58,18.3,1.94
2020,10,25,2.02,4.44,1.23,7.88,20.32,27.41,15.92,80.17,8.5,89.04,3.58,3.77,1.54,0.41,11.49,2.49,20.84,1.93
2020,10,26,2.64,7.07,0.72,8.19,21.44,29.51,14.39,69.12,0.64,89.01,3.65,3.51,0.09,0.65,15.12,1.53,22.67,1.24
2020,10,27,2.46,6.51,1.36,7.9,23.25,31.69,15.54,66.7,0.14,88.75,3.56,4.5,1.71,0.6,16.15,2.8,24.22,2.21
2020,10,28,2.88,8.27,1.49,8.47,24.21,33.29,15.88,56.71,0.01,88.86,3.7,5.16,1.41,0.75,17.41,3.01,24.41,2.26
2020,10,29,2.55,7.16,0.93,8.03,24.08,32.56,17.54,59.15,3.92,89.18,3.56,4.27,0.57,0.65,15.02,1.93,23.88,1.39
2020,10,30,0.99,2.12,1.07,7.67,21.54,27.63,15.6,76.42,8.06,89.37,3.52,4.79,1.12,0.19,12.03,2.37,22.04,1.71
2020,10,31,1.64,4.0,1.67,7.9,18.57,25.55,13.38,74.1,1.89,89.37,3.57,4.68,1.15,0.36,12.17,3.4,19.6,2.22
2020,11,1,2.12,5.38,1.63,8.21,16.08,22.14,11.19,74.98,2.66,89.32,3.69,5.16,2.44,0.48,10.95,3.42,16.78,2.29
2020,11,2,2.77,7.42,1.19,8.56,17.14,27.33,9.63,61.93,0.23,89.28,3.78,4.66,0.33,0.67,17.7,2.48,18.63,1.72
2020,11,3,1.62,3.8,1.2,8.05,16.93,24.66,10.22,76.39,10.59,89.3,3.6,3.65,0.63,0.34,14.44,2.46,17.66,1.78
2020,11,4,2.41,6.53,1.02,8.47,18.82,27.54,12.67,68.8,1.78,89.34,3.76,3.93,0.8,0.58,14.87,2.12,19.89,1.57
2020,11,5,2.22,5.89,1.31,8.34,18.94,26.89,11.73,69.2,0.64,89.29,3.73,4.25,1.02,0.53,15.16,2.7,19.76,1.96
2020,11,6,3.11,8.5,1.1,8.6,20.73,30.59,12.68,62.62,0.17,89.36,3.79,3.6,0.18,0.76,17.91,2.22,21.86,1.61
2020,11,7,2.82,7.18,1.32,8.42,22.25,31.63,12.79,65.82,0.04,89.63,3.71,4.52,0.81,0.64,18.84,2.65,23.02,1.91
2020,11,8,2.8,7.44,1.16,8.34,23.5,32.47,15.9,68.62,2.09,89.6,3.67,3.8,0.91,0.66,16.57,2.38,24.38,1.89
2020,11,9,3.01,7.58,1.18,8.24,23.82,32.61,17.07,71.9,5.86,89.53,3.68,3.97,0.59,0.67,15.54,2.39,24.73,1.78
2020,11,10,1.7,3.74,1.13,8.04,21.24,26.21,18.84,83.89,19.28,89.49,3.64,4.71,0.49,0.33,7.37,2.31,21.53,1.76
2020,11,11,2.07,4.92,0.72,7.95,21.28,26.27,17.88,82.1,10.78,89.4,3.6,2.61,0.74,0.43,8.39,1.48,21.61,1.06
2020,11,12,2.0,4.61,0.83,8.17,21.25,26.65,17.36,81.57,9.13,89.27,3.73,3.94,0.38,0.4,9.29,1.68,21.46,1.17
2020,11,13,1.81,4.2,0.95,7.96,20.0,23.33,17.72,89.65,7.75,89.25,3.57,3.34,1.2,0.37,5.61,2.04,19.98,1.61
2020,11,14,2.38,5.54,0.9,8.4,20.96,25.77,17.73,80.26,1.44,89.3,3.79,2.74,1.33,0.49,8.04,1.93,20.97,1.51
2020,11,15,2.86,7.31,0.78,8.53,23.18,30.81,16.45,71.38,1.89,89.28,3.84,2.56,0.77,0.64,14.36,1.71,23.63,1.36
2020,11,16,1.88,4.65,0.99,8.28,22.42,28.85,16.95,78.08,7.68,89.11,3.75,3.54,1.24,0.41,11.9,2.17,22.79,1.65
2020,11,17,2.0,4.33,0.95,8.43,22.6,28.65,17.23,79.95,13.04,88.99,3.85,3.58,0.91,0.38,11.42,2.09,22.91,1.61
2020,11,18,2.41,5.06,0.86,8.25,21.27,26.32,18.03,85.58,9.92,89.05,3.78,3.27,0.69,0.44,8.29,1.95,21.48,1.61
2020,11,19,1.94,4.15,1.56,8.27,20.55,25.93,15.03,84.5,9.65,88.97,3.77,5.91,0.26,0.36,10.9,3.16,20.76,2.23
2020,11,20,2.71,6.52,1.14,8.68,19.44,26.95,14.22,74.38,0.83,89.16,3.89,4.17,0.47,0.56,12.73,2.43,20.29,1.72
2020,11,21,2.76,6.72,1.19,8.39,19.63,27.08,13.61,72.47,0.33,89.34,3.73,3.99,0.92,0.58,13.47,2.42,20.48,1.71
2020,11,22,2.33,5.5,1.12,8.37,19.9,27.04,13.87,75.22,3.42,89.57,3.73,3.74,0.99,0.48,13.17,2.3,20.71,1.68
2020,11,23,2.74,7.01,1.25,8.72,20.52,28.08,14.26,72.14,0.43,89.75,3.88,3.53,0.61,0.6,13.82,2.35,21.49,1.68
2020,11,24,2.91,7.62,1.22,8.61,21.34,29.3,14.66,70.85,0.18,89.84,3.85,2.91,1.88,0.66,14.64,2.37,22.3,1.84
2020,11,25,3.17,8.13,1.1,8.77,21.97,29.7,15.52,72.63,0.29,89.74,3.91,2.92,1.43,0.7,14.18,2.13,22.97,1.67
2020,11,26,2.98,7.2,0.8,8.75,22.51,29.09,17.5,74.81,2.25,89.62,3.95,2.6,0.6,0.62,11.59,1.53,23.26,1.09
2020,11,27,3.25,7.93,0.68,8.75,23.74,31.98,16.88,65.58,0.23,89.64,3.96,2.48,0.37,0.68,15.1,1.42,24.62,1.18
2020,11,28,3.39,8.4,1.31,8.86,23.0,31.8,15.68,65.44,0.09,89.78,3.96,3.27,1.95,0.72,16.12,2.51,23.95,1.94
2020,11,29,2.95,6.93,0.9,8.72,23.26,30.73,16.24,68.78,0.41,89.69,3.95,3.15,0.46,0.59,14.49,1.75,24.21,1.24
2020,11,30,2.81,6.53,0.87,8.51,23.15,30.35,17.22,72.93,6.23,89.47,3.91,3.03,0.55,0.56,13.13,1.75,24.01,1.23
2020,12,1,2.87,6.32,0.62,8.41,23.86,31.43,18.21,70.45,4.52,89.38,3.83,2.41,0.52,0.54,13.22,1.34,24.63,1.11
2020,12,2,1.67,3.84,0.79,8.11,22.22,26.43,18.11,78.52,5.12,89.37,3.65,3.01,0.47,0.33,8.32,1.61,22.33,1.22
2020,12,3,2.84,6.48,1.32,8.44,22.41,28.2,17.79,82.0,8.69,89.28,3.83,5.34,1.41,0.55,10.41,2.85,22.8,2.19
2020,12,4,2.96,6.45,0.66,8.62,24.03,32.47,18.97,74.98,5.4,89.45,3.93,2.22,0.89,0.55,13.5,1.45,24.57,1.23
2020,12,5,2.29,4.9,0.61,8.27,22.92,28.6,19.01,80.31,11.27,89.52,3.77,2.42,0.15,0.42,9.59,1.28,23.28,1.04
2020,12,6,1.8,3.93,0.95,7.89,20.46,24.49,17.53,88.98,25.72,89.38,3.55,2.89,0.34,0.33,6.96,1.84,20.49,1.34
2020,12,7,1.59,3.17,1.0,8.07,20.25,22.62,17.84,92.22,25.11,89.28,3.66,3.53,1.05,0.27,4.78,2.1,20.28,1.62
2020,12,8,2.44,5.32,1.07,8.35,21.52,26.6,17.8,86.5,6.26,89.27,3.78,4.53,1.12,0.45,8.8,2.29,21.61,1.73
2020,12,9,2.03,4.45,1.02,8.27,20.39,23.86,17.74,88.51,6.33,89.31,3.7,3.02,1.11,0.38,6.12,2.0,20.35,1.45
2020,12,10,2.72,6.05,0.92,8.59,20.75,25.92,17.36,83.61,5.47,89.3,3.87,3.76,0.34,0.51,8.56,1.74,20.98,1.36
2020,12,11,1.85,3.87,0.84,8.27,20.17,24.41,16.86,86.38,5.2,89.49,3.74,3.08,0.76,0.33,7.55,1.81,20.32,1.37
2020,12,12,2.14,4.75,0.9,7.85,20.98,25.41,16.62,85.72,25.46,89.51,3.52,3.68,0.62,0.4,8.79,1.97,21.14,1.43
2020,12,13,1.99,4.08,0.78,8.25,21.16,24.0,18.77,89.84,10.38,89.55,3.75,3.03,0.84,0.35,5.23,1.8,20.98,1.4
2020,12,14,2.93,6.01,0.88,8.71,22.54,27.37,18.4,81.91,4.68,89.4,3.99,3.98,0.1,0.51,8.97,1.84,22.12,1.25
2020,12,15,2.95,5.87,0.92,8.68,23.06,28.54,18.61,82.91,3.47,89.32,3.97,3.29,0.47,0.5,9.93,1.96,22.82,1.49
2020,12,16,3.01,6.95,0.6,8.54,23.42,27.87,18.83,79.13,6.01,89.42,3.87,2.42,0.38,0.59,9.04,1.35,23.12,1.05
2020,12,17,2.31,5.01,0.54,8.51,22.44,26.6,19.35,81.02,6.45,89.46,3.88,2.58,0.28,0.42,7.25,1.12,21.92,0.8
2020,12,18,3.19,6.81,0.83,8.49,22.65,27.88,17.32,80.19,11.68,89.24,3.86,3.24,0.44,0.58,10.56,1.69,22.4,1.15
2020,12,19,3.34,7.12,0.91,8.79,23.62,29.1,18.07,76.95,3.14,89.12,3.98,3.62,0.55,0.6,11.03,1.89,23.4,1.3
2020,12,20,3.32,7.12,0.82,8.67,22.32,26.6,18.72,78.95,4.39,89.23,3.98,2.3,0.76,0.6,7.88,1.76,22.09,1.29
2020,12,21,3.44,7.28,0.84,8.52,22.98,28.77,16.88,79.48,2.03,89.28,3.93,3.45,0.78,0.62,11.89,1.97,23.05,1.51
2020,12,22,1.41,2.92,0.71,8.38,21.95,25.55,19.2,88.29,13.69,89.28,3.82,2.07,0.54,0.25,6.35,1.36,21.91,1.06
2020,12,23,2.15,4.65,1.13,8.42,21.59,27.27,16.16,83.44,11.12,89.31,3.84,3.76,0.94,0.39,11.11,2.4,21.97,1.8
2020,12,24,2.28,5.01,1.55,8.3,19.74,26.01,15.08,83.76,7.57,89.3,3.73,3.53,2.35,0.42,10.93,3.01,20.06,2.1
2020,12,25,1.59,3.08,1.2,8.45,18.49,22.2,15.29,89.22,14.54,89.23,3.84,3.3,1.64,0.26,6.91,2.37,18.61,1.83
2020,12,26,2.45,5.77,0.96,8.64,20.54,26.12,15.66,83.88,10.57,89.27,3.92,3.05,0.56,0.49,10.46,1.96,20.78,1.44
2020,12,27,1.11,2.0,0.54,8.33,19.48,22.48,16.68,88.56,14.17,89.53,3.79,2.07,0.18,0.17,5.8,1.08,19.34,0.77
2020,12,28,1.88,3.61,0.55,8.5,19.37,23.39,15.84,86.54,6.73,89.6,3.88,1.94,0.85,0.31,7.55,1.29,19.16,0.96
2020,12,29,2.08,4.2,0.74,8.46,20.14,24.52,16.63,89.73,6.68,89.41,3.86,3.26,0.33,0.36,7.89,1.75,20.11,1.41
2020,12,30,2.32,4.69,0.88,8.39,20.61,25.09,17.26,85.32,2.62,89.37,3.82,3.56,0.17,0.4,7.83,2.01,20.31,1.46
2020,12,31,2.84,6.1,1.13,8.68,21.88,27.09,16.82,81.59,4.55,89.44,3.97,4.24,0.88,0.52,10.27,2.5,21.63,1.79
2021,1,1,1.97,4.03,0.98,8.37,21.41,26.42,17.88,83.79,12.62,89.44,3.78,4.05,0.73,0.34,8.54,2.11,21.27,1.61
2021,1,2,2.54,5.23,0.82,8.59,20.91,27.1,17.03,85.36,13.2,89.28,3.9,3.47,0.76,0.44,10.07,1.76,21.23,1.37
2021,1,3,2.7,6.06,1.17,8.46,20.77,26.37,16.39,83.03,9.74,89.22,3.8,4.02,1.04,0.51,9.98,2.28,21.08,1.68
2021,1,4,3.3,7.64,0.88,8.81,21.54,26.32,16.7,79.68,12.49,89.33,4.0,2.8,0.37,0.65,9.62,1.8,21.3,1.34
2021,1,5,2.65,5.76,0.93,8.46,22.11,28.48,16.23,79.23,3.91,89.42,3.83,3.59,1.09,0.49,12.25,2.09,22.0,1.5
2021,1,6,2.33,4.89,0.93,8.29,22.14,27.71,17.22,83.39,7.73,89.4,3.77,3.69,1.25,0.42,10.49,2.15,22.21,1.68
2021,1,7,2.58,5.37,0.95,8.43,22.59,28.51,18.69,83.89,16.5,89.34,3.84,4.26,0.44,0.46,9.82,2.04,22.52,1.61
2021,1,8,2.54,5.46,0.73,8.26,22.52,28.07,18.51,84.14,5.27,89.24,3.75,2.19,0.66,0.46,9.56,1.52,22.72,1.24
2021,1,9,2.47,5.24,0.6,8.18,21.69,24.79,19.09,90.27,9.76,89.24,3.73,2.88,0.09,0.45,5.7,1.19,21.64,1.02
2021,1,10,2.47,5.18,1.07,8.18,20.75,23.18,18.52,94.11,15.03,89.32,3.74,3.85,1.33,0.44,4.66,2.51,20.72,2.03
2021,1,11,2.32,4.8,0.74,8.22,21.74,24.67,19.14,89.54,11.95,89.32,3.77,2.65,0.72,0.41,5.53,1.61,21.51,1.26
2021,1,12,2.62,5.46,0.92,8.39,21.84,24.62,19.13,91.82,4.43,89.26,3.83,3.26,0.54,0.46,5.49,1.64,21.69,1.16
2021,1,13,2.04,4.18,1.01,8.29,20.87,23.39,19.13,94.97,9.0,89.31,3.78,2.95,1.67,0.36,4.26,2.37,20.77,1.91
2021,1,14,3.03,6.25,0.75,8.59,21.57,25.78,18.37,84.19,6.22,89.42,3.95,2.8,0.7,0.53,7.41,1.62,21.67,1.3
2021,1,15,2.24,4.45,0.81,8.49,20.85,25.49,17.23,85.54,9.78,89.42,3.89,2.95,0.39,0.38,8.26,1.76,21.02,1.36
2021,1,16,3.07,6.28,1.07,8.52,21.18,26.56,17.29,85.41,2.69,89.33,3.92,3.23,1.32,0.54,9.27,2.35,21.42,1.87
2021,1,17,2.51,5.36,1.04,8.51,20.93,25.49,18.04,87.65,3.44,89.32,3.89,3.76,1.41,0.46,7.45,2.39,21.08,1.89
2021,1,18,3.12,6.66,0.9,8.63,22.63,27.73,17.59,77.0,1.08,89.36,3.95,3.98,0.28,0.57,10.14,1.98,22.57,1.47
2021,1,19,3.27,6.82,0.68,8.63,23.33,29.55,17.91,74.49,0.22,89.45,3.93,2.12,0.95,0.59,11.64,1.52,23.49,1.23
2021,1,20,3.46,7.73,0.82,8.65,22.33,28.13,15.96,74.26,0.07,89.51,3.88,2.83,0.52,0.66,12.17,1.66,22.37,1.26
2021,1,21,3.39,7.73,1.02,8.64,21.88,27.54,16.41,77.38,0.14,89.61,3.9,2.96,1.64,0.66,11.13,2.15,22.19,1.76
2021,1,22,3.2,7.24,1.05,8.56,21.41,27.25,15.98,80.1,0.65,89.78,3.86,3.05,1.47,0.62,11.27,2.12,21.8,1.72
2021,1,23,2.83,6.34,0.96,8.5,21.46,27.49,16.69,80.96,0.62,89.71,3.84,3.23,1.22,0.55,10.8,1.92,21.86,1.55
2021,1,24,2.88,6.33,0.66,8.46,21.41,27.0,16.14,81.88,0.65,89.53,3.83,2.49,0.11,0.55,10.86,1.33,21.82,1.01
2021,1,25,3.16,7.1,0.94,8.51,21.6,26.84,18.23,79.56,0.66,89.44,3.82,3.5,0.69,0.61,8.61,2.06,21.52,1.52
2021,1,26,2.85,6.44,0.85,8.35,21.64,27.02,16.11,80.39,0.07,89.46,3.77,2.85,0.83,0.56,10.91,1.91,21.6,1.42
2021,1,27,3.37,7.63,1.09,8.55,22.34,27.08,18.1,77.0,0.01,89.45,3.85,4.0,0.65,0.66,8.98,2.41,22.1,1.8
2021,1,28,3.0,6.63,0.83,8.62,21.49,26.47,16.15,67.82,0.0,89.39,3.9,2.84,0.61,0.58,10.32,1.79,20.62,1.28
2021,1,29,3.0,6.84,0.93,8.61,21.77,27.72,15.09,69.48,0.0,89.4,3.87,3.11,0.79,0.6,12.63,2.05,21.06,1.49
2021,1,30,3.3,7.71,0.74,8.63,24.08,28.99,18.56,66.19,0.11,89.48,3.86,2.4,0.2,0.67,10.43,1.53,23.15,1.04
2021,1,31,3.38,7.5,0.81,8.4,22.85,27.59,18.39,77.77,1.09,89.47,3.78,2.94,1.09,0.66,9.2,1.89,22.63,1.47
2021,2,1,3.07,6.06,0.61,8.23,20.08,22.67,18.47,87.95,16.41,89.45,3.76,2.56,0.52,0.53,4.2,1.43,19.9,1.16
2021,2,2,2.92,6.27,0.45,8.18,21.9,26.49,17.15,75.92,1.58,89.46,3.71,1.46,0.15,0.55,9.34,0.83,21.27,0.58
2021,2,3,3.36,7.49,0.76,8.28,22.08,27.42,16.49,77.76,5.17,89.49,3.74,2.63,0.56,0.66,10.93,1.65,21.76,1.22
2021,2,4,3.02,6.5,1.02,8.32,21.94,26.98,16.56,82.03,7.43,89.27,3.79,4.17,1.35,0.57,10.42,2.42,21.86,1.82
2021,2,5,1.59,2.96,1.43,8.11,22.47,27.26,18.86,87.28,10.96,88.91,3.73,4.47,1.8,0.26,8.4,3.05,22.62,2.42
2021,2,6,2.15,4.48,1.26,8.15,21.29,26.62,15.37,86.22,19.3,88.99,3.7,4.43,0.26,0.4,11.25,2.64,21.36,1.97
2021,2,7,2.66,5.85,1.29,8.12,18.83,25.31,13.35,82.36,2.28,89.23,3.69,3.63,1.81,0.52,11.96,2.52,19.24,1.79
2021,2,8,2.5,5.57,0.91,8.19,18.86,24.62,14.26,83.93,7.89,89.26,3.7,2.74,0.86,0.5,10.36,1.87,19.26,1.47
2021,2,9,2.66,6.25,0.75,8.13,19.41,25.27,14.15,84.37,5.42,89.38,3.65,2.42,0.53,0.56,11.12,1.54,19.81,1.23
2021,2,10,2.8,6.46,0.78,8.16,20.36,25.93,14.98,82.59,3.05,89.42,3.68,2.67,0.3,0.58,10.95,1.52,20.65,1.13
2021,2,11,2.13,4.62,0.57,7.93,20.11,24.5,16.26,87.13,8.28,89.47,3.57,2.38,0.15,0.41,8.24,1.26,20.09,1.05
2021,2,12,1.92,4.06,0.96,7.81,19.63,23.97,16.48,91.88,14.15,89.48,3.55,2.94,1.01,0.36,7.49,2.02,19.61,1.63
2021,2,13,1.5,2.86,0.78,7.64,19.67,24.08,17.37,91.13,13.22,89.42,3.47,3.64,0.93,0.26,6.71,1.77,19.67,1.35
2021,2,14,2.65,5.55,0.97,7.96,20.45,25.04,16.31,86.24,3.1,89.2,3.6,3.89,1.01,0.5,8.73,2.11,20.4,1.53
2021,2,15,2.47,5.36,0.94,8.01,20.9,25.82,17.04,85.81,6.41,89.09,3.62,3.53,1.25,0.49,8.78,2.19,20.8,1.7
2021,2,16,3.12,6.82,0.98,8.1,21.59,27.38,15.5,78.21,1.42,89.0,3.68,3.46,0.28,0.62,11.88,2.01,21.24,1.39
2021,2,17,2.14,4.17,0.8,7.93,21.34,26.64,17.26,83.99,2.08,88.99,3.59,2.54,1.47,0.38,9.38,1.93,21.38,1.54
2021,2,18,3.02,6.64,0.93,7.97,21.79,27.28,16.6,82.42,4.9,88.98,3.63,3.86,0.89,0.61,10.68,2.02,21.84,1.45
2021,2,19,3.16,7.24,0.64,8.1,22.9,28.42,17.4,75.55,1.15,89.12,3.64,2.45,0.43,0.66,11.02,1.34,22.56,1.02
2021,2,20,2.92,6.53,0.79,7.94,22.27,28.46,16.8,80.81,2.56,89.41,3.6,2.43,0.97,0.6,11.66,1.77,22.63,1.52
2021,2,21,2.9,6.35,0.75,7.9,22.0,28.19,16.63,80.49,4.34,89.44,3.59,2.85,0.63,0.59,11.56,1.72,22.37,1.48
2021,2,22,2.85,6.29,1.09,7.98,21.1,27.0,17.21,84.85,7.95,89.46,3.61,2.74,1.68,0.58,9.79,2.31,21.39,1.91
2021,2,23,3.49,7.97,0.71,8.19,21.58,27.88,15.55,73.78,0.13,89.47,3.65,2.26,0.55,0.74,12.33,1.47,21.25,1.09
2021,2,24,3.25,7.13,0.75,7.97,22.12,28.8,15.45,72.28,0.57,89.44,3.64,2.64,0.48,0.66,13.35,1.53,21.78,1.14
2021,2,25,1.29,2.39,0.86,7.64,21.26,26.64,17.03,82.53,4.61,89.31,3.5,3.11,1.31,0.22,9.61,2.0,21.55,1.71
2021,2,26,0.85,1.51,0.87,7.64,19.53,22.36,17.73,92.95,18.25,89.31,3.5,3.37,1.07,0.14,4.63,1.93,19.4,1.53
2021,2,27,1.64,3.52,0.9,7.27,18.94,22.43,16.5,90.19,5.07,89.49,3.29,3.24,0.98,0.33,5.93,2.05,18.8,1.67
2021,2,28,2.2,4.84,0.95,7.54,19.64,24.32,16.33,86.52,1.3,89.48,3.42,3.69,0.16,0.46,7.99,2.09,19.66,1.76
2021,3,1,2.7,6.14,1.14,7.68,20.2,25.38,16.18,83.43,0.06,89.39,3.49,3.87,1.32,0.58,9.2,2.48,20.36,2.01
2021,3,2,2.67,5.95,1.09,7.65,20.16,26.64,15.43,82.51,0.19,89.51,3.45,3.61,1.85,0.57,11.21,2.47,20.36,2.0
2021,3,3,3.18,7.28,1.04,7.76,20.57,25.98,15.14,78.96,0.12,89.68,3.48,3.7,0.4,0.7,10.84,2.26,19.96,1.68
2021,3,4,2.95,6.5,1.07,7.6,20.34,26.05,14.59,82.72,0.74,89.51,3.45,4.04,1.11,0.62,11.46,2.38,20.14,1.76
2021,3,5,2.01,3.96,1.53,7.37,20.8,25.31,16.73,87.8,4.5,89.17,3.4,6.53,1.7,0.38,8.58,3.5,20.86,2.77
2021,3,6,1.69,3.32,1.31,7.22,20.04,23.67,17.89,90.45,19.11,89.17,3.32,4.95,0.94,0.32,5.78,2.84,20.09,2.15
2021,3,7,1.2,2.36,1.11,7.23,20.21,24.58,17.86,89.25,14.0,89.28,3.31,3.93,1.13,0.23,6.72,2.32,20.27,1.85
